Fecha;Canal;Hora;Programa;Espectadores;Share(%);
2019-04-03;Sundance;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Sundance;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Sundance;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Sundance;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Sundance;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Sundance;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-FUTBOL;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-FUTBOL;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-FUTBOL;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-FUTBOL;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-FUTBOL;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-FUTBOL;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-Partidazo;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-Partidazo;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-Partidazo;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-Partidazo;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-Partidazo;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-Partidazo;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-LaLiga;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-LaLiga;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-LaLiga;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-LaLiga;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-LaLiga;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-LaLiga;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-LaLiga-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-LaLiga-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-LaLiga-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-LaLiga-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-LaLiga-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-LaLiga-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-LaLiga-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-LaLiga-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-LaLiga-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-LaLiga-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-LaLiga-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-LaLiga-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-Sports;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-Sports;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-Sports;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-Sports;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-Sports;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-Sports;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-Sports-Max-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-Sports-Max-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-Sports-Max-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Bein-Sports-Max-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Bein-Sports-Max-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Bein-Sports-Max-1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;REAL-MADRID-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;REAL-MADRID-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;REAL-MADRID-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;REAL-MADRID-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;REAL-MADRID-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;REAL-MADRID-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BARCA-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BARCA-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BARCA-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BARCA-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BARCA-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BARCA-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-DEPORTES;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-DEPORTES;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-DEPORTES;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-DEPORTES;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-DEPORTES;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-DEPORTES;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-DEPORTES-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-DEPORTES-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-DEPORTES-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-DEPORTES-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-DEPORTES-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-DEPORTES-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-Formula1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-Formula1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-Formula1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-Formula1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-Formula1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-Formula1;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-Moto-GP;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-Moto-GP;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-Moto-GP;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-Moto-GP;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-Moto-GP;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-Moto-GP;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-GOLF;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-GOLF;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-GOLF;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Movistar-GOLF;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Movistar-GOLF;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Movistar-GOLF;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;EUROSPORT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;EUROSPORT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;EUROSPORT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;EUROSPORT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;EUROSPORT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;EUROSPORT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Eurosport-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Eurosport-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Eurosport-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Eurosport-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Eurosport-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Eurosport-2;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CAZA-Y-PESCA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CAZA-Y-PESCA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CAZA-Y-PESCA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CAZA-Y-PESCA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CAZA-Y-PESCA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CAZA-Y-PESCA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Iberalia-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Iberalia-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Iberalia-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Iberalia-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Iberalia-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Iberalia-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TOROS-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TOROS-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TOROS-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TOROS-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TOROS-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TOROS-TV;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NAT-GEOGRAPHIC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NAT-GEOGRAPHIC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NAT-GEOGRAPHIC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NAT-GEOGRAPHIC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NAT-GEOGRAPHIC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NAT-GEOGRAPHIC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NAT-GEO-WILD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NAT-GEO-WILD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NAT-GEO-WILD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NAT-GEO-WILD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NAT-GEO-WILD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NAT-GEO-WILD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;HISTORIA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;HISTORIA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;HISTORIA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;HISTORIA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;HISTORIA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;HISTORIA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;ODISEA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;ODISEA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;ODISEA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;ODISEA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;ODISEA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;ODISEA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;bio-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;bio-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;bio-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;bio-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;bio-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;bio-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;VIAJAR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;VIAJAR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;VIAJAR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;VIAJAR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;VIAJAR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;VIAJAR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Crimen-Investigacion;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Crimen-Investigacion;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Crimen-Investigacion;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Crimen-Investigacion;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Crimen-Investigacion;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Crimen-Investigacion;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-COCINA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-COCINA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-COCINA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-COCINA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-COCINA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-COCINA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-DECASA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-DECASA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-DECASA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-DECASA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-DECASA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-DECASA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;EL-GARAGE-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;EL-GARAGE-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;EL-GARAGE-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;EL-GARAGE-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;EL-GARAGE-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;EL-GARAGE-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BABY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BABY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BABY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BABY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BABY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BABY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;DISNEY-JUNIOR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;DISNEY-JUNIOR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;DISNEY-JUNIOR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;DISNEY-JUNIOR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;DISNEY-JUNIOR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;DISNEY-JUNIOR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-PANDA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-PANDA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-PANDA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-PANDA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-PANDA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-PANDA-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NICK-JR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NICK-JR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NICK-JR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NICK-JR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NICK-JR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NICK-JR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NICKELODEON-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NICKELODEON-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NICKELODEON-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NICKELODEON-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NICKELODEON-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NICKELODEON-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;DISNEY-XD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;DISNEY-XD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;DISNEY-XD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;DISNEY-XD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;DISNEY-XD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;DISNEY-XD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;40-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;40-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;40-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;40-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;40-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;40-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;SOL-MUSICA-HD;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;SOL-MUSICA-HD;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;SOL-MUSICA-HD;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;SOL-MUSICA-HD;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;SOL-MUSICA-HD;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;SOL-MUSICA-HD;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;VH1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;VH1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;VH1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;VH1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;VH1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;VH1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;MTV-ROCKS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;MTV-ROCKS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;MTV-ROCKS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;MTV-ROCKS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;MTV-ROCKS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;MTV-ROCKS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;MEZZO-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;MEZZO-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;MEZZO-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;MEZZO-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;MEZZO-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;MEZZO-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;MEZZO-LIVE-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;MEZZO-LIVE-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;MEZZO-LIVE-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;MEZZO-LIVE-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;MEZZO-LIVE-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;MEZZO-LIVE-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Classica;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Classica;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Classica;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Classica;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Classica;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Classica;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;PLAYBOY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;PLAYBOY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;PLAYBOY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;PLAYBOY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;PLAYBOY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;PLAYBOY-TV-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BBC-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BBC-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BBC-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BBC-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BBC-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BBC-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CNN-INT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CNN-INT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CNN-INT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CNN-INT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CNN-INT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CNN-INT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;FOX-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;FOX-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;FOX-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;FOX-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;FOX-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;FOX-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;EURONEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;EURONEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;EURONEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;EURONEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;EURONEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;EURONEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;AL-JAZEERA-ENGLISH-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;AL-JAZEERA-ENGLISH-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;AL-JAZEERA-ENGLISH-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;AL-JAZEERA-ENGLISH-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;AL-JAZEERA-ENGLISH-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;AL-JAZEERA-ENGLISH-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;FRANCE-24-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;FRANCE-24-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;FRANCE-24-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;FRANCE-24-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;FRANCE-24-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;FRANCE-24-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;RT-EN-ESPANOL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;RT-EN-ESPANOL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;RT-EN-ESPANOL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;RT-EN-ESPANOL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;RT-EN-ESPANOL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;RT-EN-ESPANOL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CNBC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
